artifactType,artifactId,unitId,slot,skillId,status,originalSha256,stringFieldCount,unicodeCharacterCount
question,u22-s012-v002,u22,s012,probability-tree-basic,PENDING_MANUAL,789fbad25de67d7b9f8f8cf9395efae1d2d18b547d2a4b8d30286e2c2192a037,39,594
question,u22-s012-v003,u22,s012,probability-tree-basic,PENDING_MANUAL,a3adf82cb4e1d2afc666ec9acc1860f9291e399d1d91146b1d0a74338e217e3c,37,638
question,u22-s012-v004,u22,s012,probability-tree-basic,PENDING_MANUAL,596e12a1c906cf53fca39a9c13ee47c7bb6c0d14b069d160cfba595222960590,38,649
question,u22-s012-v005,u22,s012,probability-tree-basic,PENDING_MANUAL,606fcd2733e29e3f91cf15ed0a3cb4e85057b6ec20e1cb363b3c89c0d2164633,39,640
question,u22-s012-v006,u22,s012,probability-tree-basic,PENDING_MANUAL,dcb81ed79edc7fe785e7be29927cac893cee7d24540b206b588735f475321310,38,633
question,u22-s012-v007,u22,s012,probability-tree-basic,PENDING_MANUAL,3503372c0f839b5881f26ef833b738be0f787a2a4f301164ac592302cddbef4e,38,626
question,u22-s012-v008,u22,s012,probability-tree-basic,PENDING_MANUAL,4f840c5d5a49deae5bc1c09db56bfd812d9e8bb58655a308d9a686f9a7c7f204,38,637
question,u22-s012-v009,u22,s012,probability-tree-basic,PENDING_MANUAL,1adc1dd3f65556fea1fb4a9e92b1e01714dc0bc91084e4bfd76dbcbe05a1cbb4,38,633
question,u22-s012-v010,u22,s012,probability-tree-basic,PENDING_MANUAL,37093b3e6e22a1af329a2af45cca77f962f444c95659ee8701bf064df64bc46f,40,642
question,u22-s012-v011,u22,s012,probability-tree-basic,PENDING_MANUAL,5fc0bc49d57257a342260bf8b1ad77d88c996e876f7b9690fa348950f1f442c2,40,674
question,u22-s012-v012,u22,s012,probability-tree-basic,PENDING_MANUAL,e8990466842e8b1b94e1cb8aaf3c9d7b722178f3906b7e5e938910de6446c3ab,42,847
question,u22-s012-cr001,u22,s012,probability-tree-basic,PENDING_MANUAL,fd4e33fb0434dc32a5db3f024b8226330e5a5eb63f63de52839a55b518b93606,41,935
question,u22-s012-cr002,u22,s012,probability-tree-basic,PENDING_MANUAL,5f83464d7e3bf25d821f372c5be4c68162f960436f01fd3a37d640f15aa692da,41,961
lecture,u22-s013-lecture-r1,u22,s013,probability-sample-space,PENDING_MANUAL,a437b3ec412a056a4215e610db8c17813c937ff4ab0cc5a218d0546a950b02f1,119,1676
question,u22-s013-v001,u22,s013,probability-sample-space,PENDING_MANUAL,15a391c342f22ee3eef8ac5b3b62037afba898c97974cd84f3b5c9cc0b50653a,37,630
question,u22-s013-v002,u22,s013,probability-sample-space,PENDING_MANUAL,5beeac43c065e151c72b2e0ce07ab6e454d4ce13973acb572866af244db0237d,39,589
question,u22-s013-v003,u22,s013,probability-sample-space,PENDING_MANUAL,5f77bb29698acbba587e4c60bc25b15e30fb40a2a8ef8e489fa923e222c1529e,37,612
question,u22-s013-v004,u22,s013,probability-sample-space,PENDING_MANUAL,78cb66aa7b74395b783956437c9e336515eb7bc5c4097422e6c0a330a4db13d1,38,713
question,u22-s013-v005,u22,s013,probability-sample-space,PENDING_MANUAL,ccb2dfa4ee99783a467d33d427f3d59d3492f68832298dde32b6f91c0117cba3,39,635
question,u22-s013-v006,u22,s013,probability-sample-space,PENDING_MANUAL,f3af4e98cc306eafd4cf23c8761239122f8c00a0c85cb78028ab2a2b88602947,39,625
question,u22-s013-v007,u22,s013,probability-sample-space,PENDING_MANUAL,21aae26c6595591ebc33bc827a4a4654d5d6bfcbd9d9c6521cb44938ae1482a8,38,651
question,u22-s013-v008,u22,s013,probability-sample-space,PENDING_MANUAL,e0a660e92c317266fccdcc49eec24949be76fc9a1223c9ef4ee66b02112df709,38,783
question,u22-s013-v009,u22,s013,probability-sample-space,PENDING_MANUAL,7653f2b2da4b614e858f637b45243bc96fb3ef0db0dca2060127868830baea7d,38,727
question,u22-s013-v010,u22,s013,probability-sample-space,PENDING_MANUAL,adee7d88bd8a945c1cc68f47c23275b751ffbf2a8a78c88ecdfa4226c1c4a6ee,40,696
question,u22-s013-v011,u22,s013,probability-sample-space,PENDING_MANUAL,912a454954532bb34c46be147966baa91176d8469cee3ade91ac0af98f4bb60b,39,701
question,u22-s013-v012,u22,s013,probability-sample-space,PENDING_MANUAL,05713ff9b4ba19dcfc6c6201fd6f8e0bed46373b2a6232783bcfd617d9f0a063,40,710
question,u22-s013-cr001,u22,s013,probability-sample-space,PENDING_MANUAL,3f00aa9ec7062783c52e59ead6481503712a47ca6339c0d47fd8f2378894ba84,39,952
question,u22-s013-cr002,u22,s013,probability-sample-space,PENDING_MANUAL,c82500c1b8dcd6d7b8460244d85c0ce78ddbca54f992e2ae8b04c093e748b6c4,39,972
lecture,u22-s014-lecture-r1,u22,s014,probability-equally-likely,PENDING_MANUAL,260bfbdbb6829ec2ebb485f99d7803bb841d5770c0a3c8634bbf0a1816b2dd3b,120,1716
question,u22-s014-v001,u22,s014,probability-equally-likely,PENDING_MANUAL,643129d6432fc51d8e7b5ee6c16f0131116cdac8b3dd7bdeab86139e1c68bc9b,37,652
question,u22-s014-v002,u22,s014,probability-equally-likely,PENDING_MANUAL,44e9c2aa368ac9859531ecd975bdacc3598390b9e7b7f18e389a8e07d1ad4e23,37,686
question,u22-s014-v003,u22,s014,probability-equally-likely,PENDING_MANUAL,0fb7f29db95d0e532e88e795e2c74109098e426bb4f73dde0c435dbf519012cf,38,696
question,u22-s014-v004,u22,s014,probability-equally-likely,PENDING_MANUAL,47682188f3df1b83b5359116a4c90fb99f8f662668ee4e673a7853e822891c04,38,680
question,u22-s014-v005,u22,s014,probability-equally-likely,PENDING_MANUAL,e1b6dae684e1a7efcb9f2e189b0229f0cf959198033ea8e4ea00414d387abba7,38,778
question,u22-s014-v006,u22,s014,probability-equally-likely,PENDING_MANUAL,f65997acab6eec485c058d0fd6e952802578abf4ac129affbb1122b211875afe,37,748
question,u22-s014-v007,u22,s014,probability-equally-likely,PENDING_MANUAL,0f9c17671310b86e30784c413ebb21b8f3e38bd440e330801eb9563ba2869133,37,677
question,u22-s014-v008,u22,s014,probability-equally-likely,PENDING_MANUAL,a332c92b8a03672bdc0d03595d8e3f023a8d32beb3237e6c4b955b6c845302cd,37,674
question,u22-s014-v009,u22,s014,probability-equally-likely,PENDING_MANUAL,9538262e1e3a1da94bf8fa5cbcc91a43d45d6a71163c843cf612fd37b4c224a7,38,721
question,u22-s014-v010,u22,s014,probability-equally-likely,PENDING_MANUAL,92c2377af5c32f2ac630db9393adf02bc14d6b658aad0e40c3f75e91f9bc5af0,39,829
question,u22-s014-v011,u22,s014,probability-equally-likely,PENDING_MANUAL,2900ecec231863cb7764338160cd5cb71cfe778ff829abe819cc57b9434e10e7,39,790
question,u22-s014-v012,u22,s014,probability-equally-likely,PENDING_MANUAL,1d2102e4f38abe29ba084a3b7d806224ea64e023f2271050677a61c7fba13c3d,39,858
question,u22-s014-cr001,u22,s014,probability-equally-likely,PENDING_MANUAL,52cc254853671bf644f98e8eff6ec3e53b2cbdf21155e3f86a39a211add2710e,39,857
question,u22-s014-cr002,u22,s014,probability-equally-likely,PENDING_MANUAL,29eb8c3707f42b9ae4df21fae96446692628fb18d5f27f1ac7ee1b1749484128,37,903
lecture,u22-s015-lecture-r1,u22,s015,probability-two-stage,PENDING_MANUAL,9ca3cd5b8f0b7b8f3f09de54890e82627b4f00e33accebafdfda4154100e60fe,122,1751
question,u22-s015-v001,u22,s015,probability-two-stage,PENDING_MANUAL,5bfe286b467627641e8fbe75687bcc515b93f489a849c859b5fb5575956f67f2,39,630
question,u22-s015-v002,u22,s015,probability-two-stage,PENDING_MANUAL,bede8d99fec13ba2d2dde2ac76bdbe4780ad10462ba197593bee7ff388bb8bbf,39,643
question,u22-s015-v003,u22,s015,probability-two-stage,PENDING_MANUAL,3cc2001e9e81396f402bf32d44c32f12b65f454de704860b5481ba9be3a5707b,39,661
question,u22-s015-v004,u22,s015,probability-two-stage,PENDING_MANUAL,150aa4ace811b0721846cf96953baefd860142b67415882b7a18acc339cf4f2c,39,607
question,u22-s015-v005,u22,s015,probability-two-stage,PENDING_MANUAL,9109e12396b13530dd1df839f25a30adf88e9f628088aa636d58e87875315d27,38,632
question,u22-s015-v006,u22,s015,probability-two-stage,PENDING_MANUAL,7565889b8c4239868edf61457763949e871bc1f68f2d5fb05eaa6ee45ab7593f,38,687
question,u22-s015-v007,u22,s015,probability-two-stage,PENDING_MANUAL,448af5516aaf451a30e2dae285fab4dd52bdf9a5c56e338ceb5bf9076f99bf64,38,707
question,u22-s015-v008,u22,s015,probability-two-stage,PENDING_MANUAL,de75ec60df48a8cb74b75385398abce29d963ce65d75117a107a36d19851579e,38,716
question,u22-s015-v009,u22,s015,probability-two-stage,PENDING_MANUAL,fd634909b2219d902cdec5602e41352d8eb6d59a066c7d9d8c10e25430fdfe87,38,659
question,u22-s015-v010,u22,s015,probability-two-stage,PENDING_MANUAL,449b0803697bff8276b2dfcbf365dd1bc7f80c3e88c8d25b31d05fc09c8907c8,40,715
question,u22-s015-v011,u22,s015,probability-two-stage,PENDING_MANUAL,72d1465981fd4b44d27a3c42d463c9ae222cdff61fe4c7f6738ab07bb0e4308a,40,821
question,u22-s015-v012,u22,s015,probability-two-stage,PENDING_MANUAL,a3bc3647e2e3914ccf2d3cbee2a4b54ca807f0eb92eba00564096c86085d000b,38,706
question,u22-s015-cr001,u22,s015,probability-two-stage,PENDING_MANUAL,3e7b00a61ff30b21c18c6bcd024308b0081d5bb4e49c040a030c2b54eaa90961,41,993
question,u22-s015-cr002,u22,s015,probability-two-stage,PENDING_MANUAL,550aef7c9c190fe68711b121dfcdbec985a853b8e022c72f0a806a1d3fbcdc5c,41,949
lecture,u22-s016-lecture-r1,u22,s016,probability-word,PENDING_MANUAL,01d9830a665b9f92f45de02d27538a260ccc9bcb7b833a2b966bd990c6263935,118,1646
question,u22-s016-v001,u22,s016,probability-word,PENDING_MANUAL,643df54a866705363dc9d28e9957c81fb2cbaddd27ca9f4a478f498b5944bf8e,37,662
question,u22-s016-v002,u22,s016,probability-word,PENDING_MANUAL,eee1383c73b869cadd714bdfbfc948a102c86742f3d6033a35f82d9b63798a4a,38,591
question,u22-s016-v003,u22,s016,probability-word,PENDING_MANUAL,c1ea71e91b52203181299315de19c9dbdad03d63d5beecba640819f74290cd25,38,625
question,u22-s016-v004,u22,s016,probability-word,PENDING_MANUAL,da1d5b6886e5abcc43ae109439379fbd1b691f8ba894c21a83ddd95644f98796,39,649
question,u22-s016-v005,u22,s016,probability-word,PENDING_MANUAL,5c4dfc771bbf6f116fe885ba6640ffea7413467d00a74d72db96df55b7deb1bb,39,719
question,u22-s016-v006,u22,s016,probability-word,PENDING_MANUAL,06c42d54fa81e426cf3d8d14de4a1d1d4698612a1c6ccb4199b702e29ac3f350,38,787
question,u22-s016-v007,u22,s016,probability-word,PENDING_MANUAL,ee612f1e81050800785157c1df15355e235843584165cae68c964d5f5e5f8f3a,39,659
question,u22-s016-v008,u22,s016,probability-word,PENDING_MANUAL,860ad557662324bceee46fe8b8eabafbb4c82f65458f472ebb01623932e1b228,38,729
question,u22-s016-v009,u22,s016,probability-word,PENDING_MANUAL,88ca43a089f597e7c16d7a6315607656edad529bef38e53efa02914c5297483f,38,758
question,u22-s016-v010,u22,s016,probability-word,PENDING_MANUAL,95e97cfbd638c40d632d6145b50b0c7ab7837b4f5d286819b1a4de0cbad17672,39,781
question,u22-s016-v011,u22,s016,probability-word,PENDING_MANUAL,33d3847b57090193e90c49119cd869aa63355c6516ab6478da9809c2ff851a6b,39,803
question,u22-s016-v012,u22,s016,probability-word,PENDING_MANUAL,3f075bcb5e133be66f21a2c2fc5333a97bfbcc43f2e7e9d99048dbcd32f00049,39,838
question,u22-s016-cr001,u22,s016,probability-word,PENDING_MANUAL,56dde6a189ac616362aa92f7cf4b45bf36564b1228bf778f029e9409aec4e89a,37,869
question,u22-s016-cr002,u22,s016,probability-word,PENDING_MANUAL,347789af522df835b5c104876cac3cee03a1b6aad774121f05d87b47fe12dd94,39,989
lecture,u22-s017-lecture-r1,u22,s017,probability-literacy,PENDING_MANUAL,02b52717033893ef217196eb269355947fc023ccc0aa767351ab032f1b63dd51,119,1598
question,u22-s017-v001,u22,s017,probability-literacy,PENDING_MANUAL,6df1ad4b393f80cfe4154a57ade9249321172bb72a4be73e3fb2c311436a2e45,38,611
question,u22-s017-v002,u22,s017,probability-literacy,PENDING_MANUAL,f3744de9fde5808e03d803d44d5987f2b60b724a7c880ff2b4dc705a7bee70d0,37,638
question,u22-s017-v003,u22,s017,probability-literacy,PENDING_MANUAL,30f5f6738c8e473acf8bd5d819df5d97948257dc0816427fc7a4b074e448f4fb,37,614
question,u22-s017-v004,u22,s017,probability-literacy,PENDING_MANUAL,d345c0d7b78a69483eb354b09c893cf25ecbefe5ae6a43b421aa57106dad636a,38,653
question,u22-s017-v005,u22,s017,probability-literacy,PENDING_MANUAL,2e3ffb8f08f2dddfeeec6471d902f46db73c4510100b84cc77d1f0038c312ad0,38,679
question,u22-s017-v006,u22,s017,probability-literacy,PENDING_MANUAL,5cdc4b0f2b51afc1029bf4b9db748a2b0cc03e084c52760578ace1dc36096cf4,37,655
question,u22-s017-v007,u22,s017,probability-literacy,PENDING_MANUAL,00e1c33d9b3c7cabe66c1926356c03f4f36dafa0188af950077ccd4fd5bf28b2,38,662
question,u22-s017-v008,u22,s017,probability-literacy,PENDING_MANUAL,9936fb272b63c35e3bc8e35a97100eef168aa2ff58e517c881e279aee5c63f0c,38,667
question,u22-s017-v009,u22,s017,probability-literacy,PENDING_MANUAL,ff552e76e5193371abfb63b2470903efd4234fbb47f6afa5c7f7f8a53ed4dbf9,38,690
question,u22-s017-v010,u22,s017,probability-literacy,PENDING_MANUAL,aee2e823e515ac6f34befb62886764addeb55912a0abadf4a22abb744367be2a,39,768
question,u22-s017-v011,u22,s017,probability-literacy,PENDING_MANUAL,5a5d18e5282f0894b23c9af61b6ef710996d5a7f164237056feaad17247f61b2,40,728
question,u22-s017-v012,u22,s017,probability-literacy,PENDING_MANUAL,32a2f8e404fc3db39374b0d449d25d15376d68c70b0e811f498eac5203a49b8e,39,785
question,u22-s017-cr001,u22,s017,probability-literacy,PENDING_MANUAL,6e0225ca1f4e351c55ad3016726fddc00bb0faa81655f6c90dd3eca7983c41e5,39,1018
question,u22-s017-cr002,u22,s017,probability-literacy,PENDING_MANUAL,bd9fafd406ad60162b312477790c7e2e93994f76f8fc608fbcf11acf663ba66d,41,1163
lecture,u22-s018-lecture-r1,u22,s018,statistics-probability-literacy,PENDING_MANUAL,81ba911f4fe29e811df27076ea8b0bdc10f2321b26338734799f035ade02007b,122,1849
question,u22-s018-v001,u22,s018,statistics-probability-literacy,PENDING_MANUAL,003dbab6f9dedde5917ceceb958206f24f5c6d88ed94a24360a2d79cd3d69ece,37,690
question,u22-s018-v002,u22,s018,statistics-probability-literacy,PENDING_MANUAL,08750ddd93b568bbebcd685e349377db86132f85f276b28fff9949ef3c027096,38,631
question,u22-s018-v003,u22,s018,statistics-probability-literacy,PENDING_MANUAL,6941a7cb233eeda2c704966da9df0f6e54c4a632415ba4ff281676265badc81e,37,724
question,u22-s018-v004,u22,s018,statistics-probability-literacy,PENDING_MANUAL,a95cedf48e4a3e4073ec04fda5b5bf347a20d0793b3ebc73a5ccf7b5b9d6ba0a,37,718
question,u22-s018-v005,u22,s018,statistics-probability-literacy,PENDING_MANUAL,453fd81d7c3f61d67397577e2c5d09def20ef16351ec546a18feb5749949b1aa,38,789
question,u22-s018-v006,u22,s018,statistics-probability-literacy,PENDING_MANUAL,898d31d556ff0fcd6016171ad1146c80533eaebe50dd4556d06fd43b589d41ff,38,637
question,u22-s018-v007,u22,s018,statistics-probability-literacy,PENDING_MANUAL,87683d343046a25ca2c008743dbe45b8dc8cae866e6f55644f12851e48111693,38,746
question,u22-s018-v008,u22,s018,statistics-probability-literacy,PENDING_MANUAL,1966f612a8f3efc2ff692c89963cc4ecf5d300ef146d853f73c4656d7e5698fe,37,734
question,u22-s018-v009,u22,s018,statistics-probability-literacy,PENDING_MANUAL,96abaea23582a6fad56554af1b5753f35721d0eecf5ad10b248aa19df72d04ed,37,666
question,u22-s018-v010,u22,s018,statistics-probability-literacy,PENDING_MANUAL,84268d864d18241f76be98d1249b2e1647ac838c67ce39505bc10a25890f9da2,39,811
question,u22-s018-v011,u22,s018,statistics-probability-literacy,PENDING_MANUAL,c2c17ef2f2fefdb11aa1c443d37337dcd5db491e9fc60688adace039267799bd,39,789
question,u22-s018-v012,u22,s018,statistics-probability-literacy,PENDING_MANUAL,613e731e5142998fa0052c5212e5218b32280e8de4523ce315cdc34b0afff428,39,813
question,u22-s018-cr001,u22,s018,statistics-probability-literacy,PENDING_MANUAL,40f95ed0d521a3f9f55d9244b3c1f9a5713193d16cacbf1b057b7934fec22f3f,41,1232
question,u22-s018-cr002,u22,s018,statistics-probability-literacy,PENDING_MANUAL,6eee1f8d18cffc6d1230147319350831472fbbf2c7381c82315a6b4adba06a98,44,1414
lecture,u23-s001-lecture-r1,u23,s001,solid-nets,PENDING_MANUAL,6e5ed4a40c3c756e977bd53b430e2b5785c900c724dde93453fba17718ff556c,130,2172
question,u23-s001-v001,u23,s001,solid-nets,PENDING_MANUAL,0bf4e299d8c1b59456d13be4ccd212330427a20fddbca2eec9d8ce5dac4c90b8,44,707
question,u23-s001-v002,u23,s001,solid-nets,PENDING_MANUAL,9c7115f46b6596c4b19e283f10a583494a76db53e369fc7fc7f418be18aac2b1,44,772
question,u23-s001-v003,u23,s001,solid-nets,PENDING_MANUAL,87f81a1a3926b837c46b17beaa112ddc8b13bd8e9012adbf8a243bf2ddc95b58,45,744
question,u23-s001-v004,u23,s001,solid-nets,PENDING_MANUAL,1635c40da851e97f1c38e8a86366f2bd1aa9a4e768dc5c26946df00c836f2541,44,867
question,u23-s001-v005,u23,s001,solid-nets,PENDING_MANUAL,c892ca82c74e4455edc85804133f0fec5dd1c440c586264a2532ab5fc442398a,48,936
question,u23-s001-v006,u23,s001,solid-nets,PENDING_MANUAL,fe57404f58479d710dcc7ef2ca19c24c586321c9c1a9982df5ce77455d042b63,45,891
question,u23-s001-v007,u23,s001,solid-nets,PENDING_MANUAL,f8dd97114bf005d75d5ab768bef2c0a6125184132d7a872ccbc72872103fa30e,44,885
question,u23-s001-v008,u23,s001,solid-nets,PENDING_MANUAL,413da0bb13cf4b952ecf2987a4cddc7ab7ef4aeb103a70bd070b7731c1ebeaee,45,811
question,u23-s001-v009,u23,s001,solid-nets,PENDING_MANUAL,8346342de45461a72c371dc533d9811eef512cacaf49438e078e44aa085a7426,45,784
question,u23-s001-v010,u23,s001,solid-nets,PENDING_MANUAL,c31d5a12e79c401500f05cc0c53acc54db7ef8c9e88ff5413a4bb757b6ecf068,46,945
question,u23-s001-v011,u23,s001,solid-nets,PENDING_MANUAL,2dd3039cb64d3a934160b3fb687cc6d7402b54c6f699c7d31c998f9cc95898d7,46,895
question,u23-s001-v012,u23,s001,solid-nets,PENDING_MANUAL,b4199c981cbd25812752d266b476e353efcb25d6e388c9ec401d0fedc03ddf6a,46,892
question,u23-s001-cr001,u23,s001,solid-nets,PENDING_MANUAL,b0734ba4c636881cf6a4e4b8eb4b64a499f3c693ef73a7852c491cfb4da19766,35,900
question,u23-s001-cr002,u23,s001,solid-nets,PENDING_MANUAL,d5ae023d11096f1a6467b93db575c590fd9bbc57fff53e2f18bc754249a5fe99,35,884
lecture,u23-s002-lecture-r1,u23,s002,solid-views,PENDING_MANUAL,70dcf252a20f94e37a03759c259ca32610a2096fba67eb25bc902c5dd0fb3273,137,2176
question,u23-s002-v001,u23,s002,solid-views,PENDING_MANUAL,9d479d4aab2809717e485f802a106bd5787eef3625cc89718231ca420617be26,44,846
question,u23-s002-v002,u23,s002,solid-views,PENDING_MANUAL,3fc5466f5e9f05ccd65b5b0c40d0031e1d15bf8ff9dab78461cc439143366215,45,752
question,u23-s002-v003,u23,s002,solid-views,PENDING_MANUAL,7db9f654ce86d9406c271267bf9f88e69fcc15dd49b385d4f5a3932ca9b9cf01,44,773
question,u23-s002-v004,u23,s002,solid-views,PENDING_MANUAL,caab978f9d5c12a386e5547b72c30cf40279b40e9c47bdaba32536213bf9f57a,48,852
question,u23-s002-v005,u23,s002,solid-views,PENDING_MANUAL,b7acd437cf33b9ea11cdc9a65f1ee4fc0b9734b3b13c9e1edacfe681e05997d6,45,882
question,u23-s002-v006,u23,s002,solid-views,PENDING_MANUAL,e4db54d177d3be74f6c3541f34d6f313f37b83fe67845ed6ec27c94d14e28b3d,45,927
question,u23-s002-v007,u23,s002,solid-views,PENDING_MANUAL,afd622395305f74151b4f543d0b0d91602872b591e9f7b32dd0f05328c43d17c,46,839
question,u23-s002-v008,u23,s002,solid-views,PENDING_MANUAL,5ec04732f8bd3fe31707f4d8c50edc5c85fa4d1de934c91b037562f1fdb9cd8d,45,846
question,u23-s002-v009,u23,s002,solid-views,PENDING_MANUAL,327e59178dcad69fb0887d4b6f78b2e5a70185b608f9ac1461157170b16b9906,45,754
question,u23-s002-v010,u23,s002,solid-views,PENDING_MANUAL,ce69a668f4e3ab089e80a53db376bfea1f4efb48ced945d5d579213d58cd4b8b,46,876
question,u23-s002-v011,u23,s002,solid-views,PENDING_MANUAL,855da14c3cf9c4d2bb54516c5b22b7ee50e005e209e6fc76c0f1771819b6e4b2,46,927
question,u23-s002-v012,u23,s002,solid-views,PENDING_MANUAL,a11f72bbfef0fa9785099d60726d0119e267294961dfd45929d817db9ee88703,47,842
question,u23-s002-cr001,u23,s002,solid-views,PENDING_MANUAL,cd6bc341b7e4c7fe377e70660d323054db66595746386cce2ff7c1e80b0d81da,35,852
question,u23-s002-cr002,u23,s002,solid-views,PENDING_MANUAL,ca8b9339a99503ea5cb18c241c64f646a3604c34a9a8af3ae2548fef8fc27079,35,875
lecture,u23-s003-lecture-r1,u23,s003,solid-cross-section,PENDING_MANUAL,17ef1b78957106c96b5d52be0a05014350132862228b22bea09ee89dec9141ea,131,2106
question,u23-s003-v001,u23,s003,solid-cross-section,PENDING_MANUAL,db59b20b7a4b688ddb74764c95b8a07c76154e7f949dee28584e3ec3a894f577,44,788
question,u23-s003-v002,u23,s003,solid-cross-section,PENDING_MANUAL,0585a8ad726a0ee81ff31c43e0f16801ea9cacc28761abe7daa4d9e0566ae00d,45,759
question,u23-s003-v003,u23,s003,solid-cross-section,PENDING_MANUAL,e6fdff72b267445b1602a9deb3253569f93c4fb067eb67122bbd81139d676bf9,45,796
question,u23-s003-v004,u23,s003,solid-cross-section,PENDING_MANUAL,5833b06a18427594fdc3c2fdcaa97f2d6975d324f068568c89ad04c6ea4f3ae0,47,817
question,u23-s003-v005,u23,s003,solid-cross-section,PENDING_MANUAL,c1eb4364d529c45b2946c94d19eba40041e87d8ac230fca987e1fedbdc20102e,45,783
question,u23-s003-v006,u23,s003,solid-cross-section,PENDING_MANUAL,169e0aa258565d5d2b062fe53ed4f3530eb11b4270fd43244ca714924c453101,45,789
question,u23-s003-v007,u23,s003,solid-cross-section,PENDING_MANUAL,e70623886ccd45d9076c07e0475500f1fb9c25907eed2642f3de98fc9c3644af,45,836
question,u23-s003-v008,u23,s003,solid-cross-section,PENDING_MANUAL,c04200a315b9f4739b94898459eb9176d47475d88a3819d5aab861b7037e3a90,45,851
question,u23-s003-v009,u23,s003,solid-cross-section,PENDING_MANUAL,dead3a8c4c794b9b1625e0fe70d54f9cb17ba70a711909c68710def39dea6f12,47,830
question,u23-s003-v010,u23,s003,solid-cross-section,PENDING_MANUAL,99a305a41797de7aa192807719781528749cc1e5719893a7240a75fee1c1ee6a,46,833
question,u23-s003-v011,u23,s003,solid-cross-section,PENDING_MANUAL,c8769721e9caf471de0fb692bfdec9edad98000f0fcbe4047f18d5364aa61824,46,866
question,u23-s003-v012,u23,s003,solid-cross-section,PENDING_MANUAL,5d5130fd3ab1cc3b6caf1285bc67d00929eb69be646e37933b128a5e64c7585d,46,899
question,u23-s003-cr001,u23,s003,solid-cross-section,PENDING_MANUAL,3463c8d57de070c789fe92fc56e192d547cd9880a134312cd865a29eae0e1467,35,829
question,u23-s003-cr002,u23,s003,solid-cross-section,PENDING_MANUAL,2cbfd255840d3e580145707befe0b6e15337bf576e65cacf486f8abf21a2486d,35,824
lecture,u23-s004-lecture-r1,u23,s004,solid-prism-concept,PENDING_MANUAL,794d22af13128e3d375a2f2d25b5828466f70534c2a93556b83f375a64729398,136,1900
question,u23-s004-v001,u23,s004,solid-prism-concept,PENDING_MANUAL,6ee0f9680b1a5e88c8ce822ad3be8efbc09c2b036a09728222e8374ead80c1ea,43,675
question,u23-s004-v002,u23,s004,solid-prism-concept,PENDING_MANUAL,471a26cb4b4caf6cfdc4a02c3d57b6f88630a9fc1155928a880f4b67c6dbf397,44,710
question,u23-s004-v003,u23,s004,solid-prism-concept,PENDING_MANUAL,b0d3fc4c2ceaf6ba4910989fdba4338efb94a05cca98db399c2c82e45e7ccee2,44,710
question,u23-s004-v004,u23,s004,solid-prism-concept,PENDING_MANUAL,b22101d000e959b04d6dcf2f686437a7f8f85800693e9bdbf7488b4f753d3e40,47,795
question,u23-s004-v005,u23,s004,solid-prism-concept,PENDING_MANUAL,f557ac05cd56757513c30b2f52fa5034923d32c1626c43f2580f4db10891b255,44,715
question,u23-s004-v006,u23,s004,solid-prism-concept,PENDING_MANUAL,9677651600cb09ad337d49e4ce36d35484f4d31f44913f262d510e2d9d294dd1,43,763
question,u23-s004-v007,u23,s004,solid-prism-concept,PENDING_MANUAL,a04d4f76b6777474792116499eb9ab1a6fd380ee15363597eed414e5fdb8566f,45,747
question,u23-s004-v008,u23,s004,solid-prism-concept,PENDING_MANUAL,1a530fa0bb4f7f43a394be72a6efc9a130e733871d1ff4699cdfe46e394fe854,44,727
question,u23-s004-v009,u23,s004,solid-prism-concept,PENDING_MANUAL,be01245e9ad563db393e7cf141786c83b0f720bc3512ba0ccfee980ecbe7c097,45,868
question,u23-s004-v010,u23,s004,solid-prism-concept,PENDING_MANUAL,6d17f52b5ce60dac0c1734eccf744986c2e077d77d43b7b40305ffc27eb234f1,47,871
question,u23-s004-v011,u23,s004,solid-prism-concept,PENDING_MANUAL,6ab9ae60d1218a9d3d032eac72ce0ceff166af3ca915366f40f5663cf64dba4c,47,830
question,u23-s004-v012,u23,s004,solid-prism-concept,PENDING_MANUAL,087b77e971e4ec232c8a57b7c5a150ff2fa4577d3bbb84b6eecc90c80b03344b,46,772
question,u23-s004-cr001,u23,s004,solid-prism-concept,PENDING_MANUAL,781a3ea08dd9e0c5fe11413431d25bc997564037a37a6bcce8e657a16f813ede,36,811
question,u23-s004-cr002,u23,s004,solid-prism-concept,PENDING_MANUAL,f283866d9a12eaea38059d99a55cb60e4fddaeaf343e27bde2d164d06f42b331,35,833
lecture,u23-s005-lecture-r1,u23,s005,solid-pyramid-concept,PENDING_MANUAL,3b37d1c788a20a79af1393a51d910e20b4ab7e1430893e8b56654eb59e9a784a,135,1901
question,u23-s005-v001,u23,s005,solid-pyramid-concept,PENDING_MANUAL,058cb3ac0110c53dd0a0ae3c26bc9dfeb2ced93f061e754ce413b1a7f16cdaac,43,669
question,u23-s005-v002,u23,s005,solid-pyramid-concept,PENDING_MANUAL,054f9861e2ab681151e3916df4a15088c821fc509ff3123410153b1e3101260f,44,707
question,u23-s005-v003,u23,s005,solid-pyramid-concept,PENDING_MANUAL,acde50a9d817ab34f96126166ef7829e458b09ad4d84bb76a88330bee833b23c,44,730
question,u23-s005-v004,u23,s005,solid-pyramid-concept,PENDING_MANUAL,eb44367673675cc7def844c12ec2321674a5f2648494023875f365be8cb4d2c8,46,732
