artifactId,artifactType,fieldPath,utf8Sha256,unicodeCharacterCount,utf8ByteCount
u01-s005-v002,question,contentAuthority,ed40f75ffe3d6ad4e71f6e7919d063410490de360edb425965eccd605ca9d79e,25,25
u01-s005-v003,question,questionId,80453413b05179f4f306701b930a4aa9d6c4e51ab5fb1fc895c89c7074a17ce1,13,13
u01-s005-v003,question,unitId,2055254ee30aaae13b777732834c89d7f799015d3af13b62fe05aeef8c3e0eaa,3,3
u01-s005-v003,question,topicId,e7d9d88eb7596ecb66c83bcfd7a554baef7612744a495523f5f8fae90be63bc7,18,18
u01-s005-v003,question,skillId,6e10216c8a6fe57deb82baf512d134cc5c24e07eada0d6aa7ca16ffbabdd75b0,23,23
u01-s005-v003,question,difficulty,fbb7b5bf4ca348eeeebf8cc3660712859a5a1fbf18e83217a57ce203fb51d5c2,5,5
u01-s005-v003,question,type,6bc0f9c4ecb0acbebf1b9f6c816bdd66f4885f67c917d9e141cf893014fba936,2,2
u01-s005-v003,question,visualMode,9c7d54b0bf7a9369d8594201c7b11955514343809d09fbec33966c1fd9794015,9,9
u01-s005-v003,question,sourceScope,a4b669ddb8ef1883391c07a7b633f12eeaeecee7ec37c09eea4931aff6644346,19,19
u01-s005-v003,question,text,8ed87aace258101ea046a746e641f32ce7011f76510bfed90116a29f7a96bbbb,10,26
u01-s005-v003,question,choices[0],4e51b67dd32c7e2d8ec22b938de1db7b5b2fb6288bc87ffbef36431d3d75c86a,3,9
u01-s005-v003,question,choices[1],6b86b273ff34fce19d6b804eff5a3f5747ada4eaa22f1d49c01e52ddb7875b4b,1,1
u01-s005-v003,question,choices[2],5feceb66ffc86f38d952786c6d696c79c2dbc239dd4e91b46729d73a27fb57e9,1,1
u01-s005-v003,question,choices[3],1bad6b8cf97131fceab8543e81f7757195fbb1d36b376ee994ad1cf17699c464,2,2
u01-s005-v003,question,explanation,e53a2f127fd7423913e2f238ea9fcb31ce23996c7b3c811d392edd7e8c8e2d54,25,57
u01-s005-v003,question,steps[0],c1d024dc792009b1be7406e62990c58adec261836917b8eda6adf727e7d09ffc,11,31
u01-s005-v003,question,steps[1],f879bd8e8b747355b71aba0de39e5dc1d7d85be1ace3313a8007c506e3afbb13,6,8
u01-s005-v003,question,steps[2],3a20cb788983142298f03cefe822b26bab12de8695521f792d83dd6e8ac7b504,5,13
u01-s005-v003,question,optionAnalysis[0].choice,4e51b67dd32c7e2d8ec22b938de1db7b5b2fb6288bc87ffbef36431d3d75c86a,3,9
u01-s005-v003,question,optionAnalysis[0].reason,7d6a72d6a16f8f49752e7b62f2693b76477ed4f5229cf79bc731dbad015e72ee,9,27
u01-s005-v003,question,optionAnalysis[1].choice,6b86b273ff34fce19d6b804eff5a3f5747ada4eaa22f1d49c01e52ddb7875b4b,1,1
u01-s005-v003,question,optionAnalysis[1].reason,4df9b056b158b932bc661f6ec77db9da12a432c9ce7f03fca9754941e2fb3fef,7,13
u01-s005-v003,question,optionAnalysis[2].choice,5feceb66ffc86f38d952786c6d696c79c2dbc239dd4e91b46729d73a27fb57e9,1,1
u01-s005-v003,question,optionAnalysis[2].reason,e7c67661d0bdfc86dcc57259e39ec0bd70fcf015be59d1c71db656ce16570d65,9,15
u01-s005-v003,question,optionAnalysis[3].choice,1bad6b8cf97131fceab8543e81f7757195fbb1d36b376ee994ad1cf17699c464,2,2
u01-s005-v003,question,optionAnalysis[3].reason,cdaf8cb76f7c5918ea1f0ddd4a213a08c61d0cc11ebb03db955651d2fb4f7a4c,10,16
u01-s005-v003,question,commonMistake,aa9a738e346ad13496dd0e08461bddcf929ca5317ae1846637830e97ca801bc4,22,64
u01-s005-v003,question,concept,6ec071344b8dd0cc518c0625cb4410d1d3c2ecced261a1575ef696341e394301,9,25
u01-s005-v003,question,tags[0],fd41540cbdbecb9b5fa7116d27c68e378548ab62ab7c7ca4494730a81ea87667,3,9
u01-s005-v003,question,tags[1],bb6b2051ce330b6743cb589a59dcd50258987df73c3e013280ac25d95f6fda06,3,9
u01-s005-v003,question,tags[2],fbb7b5bf4ca348eeeebf8cc3660712859a5a1fbf18e83217a57ce203fb51d5c2,5,5
u01-s005-v003,question,estimatedTimeSec,39fa9ec190eee7b6f4dff1100d6343e10918d044c75eac8f9e9a2596173f80c9,2,2
u01-s005-v003,question,prerequisiteSkillIds[0],dfc588577bba59f53f123dae18fe764e687dbb7072a62c7f31b8309c93e6491e,25,25
u01-s005-v003,question,authoringIntent,d0bfd529777015b8314965eeb289940779b076dea2ce7809466260b6790718b7,11,33
u01-s005-v003,question,reviewStatus,ec809598e2f7fcc69fad54c9cd045bba62b4a0dc7c0ff90d4efdc3788c9ad8fb,22,22
u01-s005-v003,question,contentSha256,5cd899ce9ceecb850ad79f8a5e32ef0f4547440d00219d81c9a9d842e3986d7a,64,64
u01-s005-v003,question,contentAuthority,ed40f75ffe3d6ad4e71f6e7919d063410490de360edb425965eccd605ca9d79e,25,25
u01-s005-v004,question,questionId,887dcabbddf97ff2f9a013c24df820642a18cb4a6e662db12002fd47ff157406,13,13
u01-s005-v004,question,unitId,2055254ee30aaae13b777732834c89d7f799015d3af13b62fe05aeef8c3e0eaa,3,3
u01-s005-v004,question,topicId,e7d9d88eb7596ecb66c83bcfd7a554baef7612744a495523f5f8fae90be63bc7,18,18
u01-s005-v004,question,skillId,6e10216c8a6fe57deb82baf512d134cc5c24e07eada0d6aa7ca16ffbabdd75b0,23,23
u01-s005-v004,question,difficulty,fe6d3468cf5c74d8ec2a95b40f2e05338c37a4202f8fad692d2b64a9cf9b468a,8,8
u01-s005-v004,question,type,6bc0f9c4ecb0acbebf1b9f6c816bdd66f4885f67c917d9e141cf893014fba936,2,2
u01-s005-v004,question,visualMode,9c7d54b0bf7a9369d8594201c7b11955514343809d09fbec33966c1fd9794015,9,9
u01-s005-v004,question,sourceScope,a4b669ddb8ef1883391c07a7b633f12eeaeecee7ec37c09eea4931aff6644346,19,19
u01-s005-v004,question,text,68531f78ff0a7065753f167670e92079f3d68d0b290477682ef45c9caee1cb16,15,31
u01-s005-v004,question,choices[0],80843f62e074cdde6622f9e68f409d489c44e0ae3fc59493c90df79705611947,3,3
u01-s005-v004,question,choices[1],e91592205d3881e3ea35d66973bb4898d7282126ab5afcb355c95d2fc17f3822,2,2
u01-s005-v004,question,choices[2],5feceb66ffc86f38d952786c6d696c79c2dbc239dd4e91b46729d73a27fb57e9,1,1
u01-s005-v004,question,choices[3],2c624232cdd221771294dfbb310aca000a0df6ac8b66b696d90ef06fdefb64a3,1,1
u01-s005-v004,question,explanation,9243db245b88df5dfb1a174088979c6d2317416f9412736f257a92dc5dab26e8,24,60
u01-s005-v004,question,steps[0],a57ccf4107a5d3e8914ba55893cf27bd19fd39c83eaa4d4aa323d85d5f88ec64,7,17
u01-s005-v004,question,steps[1],3b8c9dc3c89a6ce0f480315dfd2876dd4f555957be251063fd021efe236da8d5,7,21
u01-s005-v004,question,steps[2],b9f1ba36116f8af2c3f4d3715c179a5f36d477acc695099539f19f004f927cd8,4,10
u01-s005-v004,question,optionAnalysis[0].choice,80843f62e074cdde6622f9e68f409d489c44e0ae3fc59493c90df79705611947,3,3
u01-s005-v004,question,optionAnalysis[0].reason,4e4490b269f8fcd2caa8fb9b061cfab9f97ea8a2cfe13ef2a01f7acb1dd7a693,6,18
u01-s005-v004,question,optionAnalysis[1].choice,e91592205d3881e3ea35d66973bb4898d7282126ab5afcb355c95d2fc17f3822,2,2
u01-s005-v004,question,optionAnalysis[1].reason,77f93566b0fa9aaeb28ffd200f2c817bc559970f98b8c1eb2b0a7dc9d4a7e80e,7,21
u01-s005-v004,question,optionAnalysis[2].choice,5feceb66ffc86f38d952786c6d696c79c2dbc239dd4e91b46729d73a27fb57e9,1,1
u01-s005-v004,question,optionAnalysis[2].reason,570baed19efa4161367c2afa0a16882bd5d77256afb651b3efd67e486bee552b,9,25
u01-s005-v004,question,optionAnalysis[3].choice,2c624232cdd221771294dfbb310aca000a0df6ac8b66b696d90ef06fdefb64a3,1,1
u01-s005-v004,question,optionAnalysis[3].reason,49c8850f979411335f7127c5b06b2fba5e39fab9eb5ec814c283e5fa76b26a9b,9,21
u01-s005-v004,question,commonMistake,471e77b2be2cfb18ee9961c801230176de45350a7fc3c79c9decf474c7f31c9c,15,43
u01-s005-v004,question,concept,aa7b6f26b592576e5cc16e2dd07f84b758e2d185c486d21bf584ddcbeafeb0a6,13,39
u01-s005-v004,question,tags[0],fd41540cbdbecb9b5fa7116d27c68e378548ab62ab7c7ca4494730a81ea87667,3,9
u01-s005-v004,question,tags[1],bb6b2051ce330b6743cb589a59dcd50258987df73c3e013280ac25d95f6fda06,3,9
u01-s005-v004,question,tags[2],fe6d3468cf5c74d8ec2a95b40f2e05338c37a4202f8fad692d2b64a9cf9b468a,8,8
u01-s005-v004,question,estimatedTimeSec,39fa9ec190eee7b6f4dff1100d6343e10918d044c75eac8f9e9a2596173f80c9,2,2
u01-s005-v004,question,prerequisiteSkillIds[0],dfc588577bba59f53f123dae18fe764e687dbb7072a62c7f31b8309c93e6491e,25,25
u01-s005-v004,question,authoringIntent,4d2e3656fa2dbe9920fddeb790969871ee8e377bfd3e9047a9f17e28f849dcce,10,30
u01-s005-v004,question,reviewStatus,ec809598e2f7fcc69fad54c9cd045bba62b4a0dc7c0ff90d4efdc3788c9ad8fb,22,22
u01-s005-v004,question,contentSha256,13e442bd9b904d26c2e85e3c65a4b610248d378f903be83232295e8c2a8e0c2c,64,64
u01-s005-v004,question,contentAuthority,ed40f75ffe3d6ad4e71f6e7919d063410490de360edb425965eccd605ca9d79e,25,25
u01-s005-v005,question,questionId,68ddad54406b62e313e5319e35ff665223f6f95b4c14f2cd31da82542c714623,13,13
u01-s005-v005,question,unitId,2055254ee30aaae13b777732834c89d7f799015d3af13b62fe05aeef8c3e0eaa,3,3
u01-s005-v005,question,topicId,e7d9d88eb7596ecb66c83bcfd7a554baef7612744a495523f5f8fae90be63bc7,18,18
u01-s005-v005,question,skillId,6e10216c8a6fe57deb82baf512d134cc5c24e07eada0d6aa7ca16ffbabdd75b0,23,23
u01-s005-v005,question,difficulty,fe6d3468cf5c74d8ec2a95b40f2e05338c37a4202f8fad692d2b64a9cf9b468a,8,8
u01-s005-v005,question,type,6bc0f9c4ecb0acbebf1b9f6c816bdd66f4885f67c917d9e141cf893014fba936,2,2
u01-s005-v005,question,visualMode,9c7d54b0bf7a9369d8594201c7b11955514343809d09fbec33966c1fd9794015,9,9
u01-s005-v005,question,sourceScope,a4b669ddb8ef1883391c07a7b633f12eeaeecee7ec37c09eea4931aff6644346,19,19
u01-s005-v005,question,text,6731d5a743b547b468f0f07212858d15ba878ebd754b84c8149b2d41d9854495,12,36
u01-s005-v005,question,choices[0],74438f8bee6ad151af596d6c09ee63491d7c9c765ec6733bae1110ab667ac016,8,10
u01-s005-v005,question,choices[1],c3a5d672c0bed6245b67e0fd44db1fa479e918787d5409ee87ab2ab038a384ed,8,10
u01-s005-v005,question,choices[2],9e8a6ac95c652a14e97701c5fb9578d9dbb75647dabf4571f84c70b2c7f77e15,5,7
u01-s005-v005,question,choices[3],80b45355d3f9c969d95f6a839cfacdf7dcb8a0b139b0e06d8ff27a243a384bc0,5,7
u01-s005-v005,question,explanation,e169f352754347dbc77f26a0e2efc7a87cfda1539e240c6215365a8073a8cf9c,27,61
u01-s005-v005,question,steps[0],d86eff53c650929f11ad4b0da042c3e5f344c9381a343ce5fc44581157ad1897,5,15
u01-s005-v005,question,steps[1],8d0ccca0f9bd44ee2c7997252245fcae3b0adab90b806aec1388ec0a53609ced,9,25
u01-s005-v005,question,steps[2],22a564947ed3c37be896b065c6829307e0ab658e29bda2d466bd96d2f05a52e6,5,15
u01-s005-v005,question,optionAnalysis[0].choice,74438f8bee6ad151af596d6c09ee63491d7c9c765ec6733bae1110ab667ac016,8,10
u01-s005-v005,question,optionAnalysis[0].reason,99f64d40030072a5fd57d38a66605556fa72da20d5aeed85321e5fbe9b1bce66,23,47
u01-s005-v005,question,optionAnalysis[1].choice,c3a5d672c0bed6245b67e0fd44db1fa479e918787d5409ee87ab2ab038a384ed,8,10
u01-s005-v005,question,optionAnalysis[1].reason,6ecd543879eb638ecee656bdd409c3acadc79ccbab5a7e2ce89115c206f8d4ee,9,27
u01-s005-v005,question,optionAnalysis[2].choice,9e8a6ac95c652a14e97701c5fb9578d9dbb75647dabf4571f84c70b2c7f77e15,5,7
u01-s005-v005,question,optionAnalysis[2].reason,342a00788145c4661ed7506588d8ea84bd42e8ae87b103b2c22c64838c3cd1f6,4,10
u01-s005-v005,question,optionAnalysis[3].choice,80b45355d3f9c969d95f6a839cfacdf7dcb8a0b139b0e06d8ff27a243a384bc0,5,7
u01-s005-v005,question,optionAnalysis[3].reason,38c02072a0957d547a3595dd672db503fc63eae10399c086cefa5b8081b422c9,5,11
u01-s005-v005,question,commonMistake,cdd5ff346c879952da7452093aae9e5bf19d2981199cba963e3090855da29181,20,44
u01-s005-v005,question,concept,ea3aa10eab3a58040fc09e7b9d0d93ca0d7f009b41b5664a27f3816c261b59e8,12,34
u01-s005-v005,question,tags[0],fd41540cbdbecb9b5fa7116d27c68e378548ab62ab7c7ca4494730a81ea87667,3,9
u01-s005-v005,question,tags[1],bb6b2051ce330b6743cb589a59dcd50258987df73c3e013280ac25d95f6fda06,3,9
u01-s005-v005,question,tags[2],fe6d3468cf5c74d8ec2a95b40f2e05338c37a4202f8fad692d2b64a9cf9b468a,8,8
u01-s005-v005,question,estimatedTimeSec,39fa9ec190eee7b6f4dff1100d6343e10918d044c75eac8f9e9a2596173f80c9,2,2
u01-s005-v005,question,prerequisiteSkillIds[0],dfc588577bba59f53f123dae18fe764e687dbb7072a62c7f31b8309c93e6491e,25,25
u01-s005-v005,question,authoringIntent,4bce4249f382a56f06d72ab97d4e2f39d44351295214831cfe6518bb0e1074f0,9,25
u01-s005-v005,question,reviewStatus,ec809598e2f7fcc69fad54c9cd045bba62b4a0dc7c0ff90d4efdc3788c9ad8fb,22,22
u01-s005-v005,question,contentSha256,37be0dc951e99894748dc4c13ea9d67732bca495e20b81e8b7ecbb4d4f029e4e,64,64
u01-s005-v005,question,contentAuthority,ed40f75ffe3d6ad4e71f6e7919d063410490de360edb425965eccd605ca9d79e,25,25
u01-s005-v006,question,questionId,60ccd2a8edff0c5837cb7935648b911cb204fc2e9c42debcaaafeb5cf9cf33ed,13,13
u01-s005-v006,question,unitId,2055254ee30aaae13b777732834c89d7f799015d3af13b62fe05aeef8c3e0eaa,3,3
u01-s005-v006,question,topicId,e7d9d88eb7596ecb66c83bcfd7a554baef7612744a495523f5f8fae90be63bc7,18,18
u01-s005-v006,question,skillId,6e10216c8a6fe57deb82baf512d134cc5c24e07eada0d6aa7ca16ffbabdd75b0,23,23
u01-s005-v006,question,difficulty,fe6d3468cf5c74d8ec2a95b40f2e05338c37a4202f8fad692d2b64a9cf9b468a,8,8
u01-s005-v006,question,type,6bc0f9c4ecb0acbebf1b9f6c816bdd66f4885f67c917d9e141cf893014fba936,2,2
u01-s005-v006,question,visualMode,9c7d54b0bf7a9369d8594201c7b11955514343809d09fbec33966c1fd9794015,9,9
u01-s005-v006,question,sourceScope,a4b669ddb8ef1883391c07a7b633f12eeaeecee7ec37c09eea4931aff6644346,19,19
u01-s005-v006,question,text,cf1fdb417203f0873d09a17497966492f4a8a4f01e95d904788c7384a42b420d,22,48
u01-s005-v006,question,choices[0],37aa1ccf80e481832b2db282d4d4f895ee1e31219b7d0f6aee8dc8968828341b,2,2
u01-s005-v006,question,choices[1],ef2d127de37b942baad06145e54b0c619a1f22327b2ebbcfbec78f5564afe39d,1,1
u01-s005-v006,question,choices[2],5feceb66ffc86f38d952786c6d696c79c2dbc239dd4e91b46729d73a27fb57e9,1,1
u01-s005-v006,question,choices[3],4a44dc15364204a80fe80e9039455cc1608281820fe2b24f1e5233ade6af1dd5,2,2
u01-s005-v006,question,explanation,ed96f6d210b61840d6ee24b419fed6db8763b3575c67ec6f2bfbdeb5e9ac6c36,20,36
u01-s005-v006,question,steps[0],bb4cc1af6ed05361e113b30717efbd3b70736ae0e957829024abc29c0cd71ab0,10,14
u01-s005-v006,question,steps[1],6cd2f08d9b00bc3c16b9ec4abd3fa6cffe965fded99b5d76e9a8ba30cc273e77,4,6
u01-s005-v006,question,steps[2],6c96bbd7ee0c5d22b363190ebeb3734e384c6ee8b4157ba567b71a69647c9e3b,10,24
u01-s005-v006,question,optionAnalysis[0].choice,37aa1ccf80e481832b2db282d4d4f895ee1e31219b7d0f6aee8dc8968828341b,2,2
u01-s005-v006,question,optionAnalysis[0].reason,ace5cb9436131d60aca060d0eddb2e57e9e4750f516f1ec1ec96762537590cdb,11,29
u01-s005-v006,question,optionAnalysis[1].choice,ef2d127de37b942baad06145e54b0c619a1f22327b2ebbcfbec78f5564afe39d,1,1
u01-s005-v006,question,optionAnalysis[1].reason,92d2f0893c442d6f47021e7f5b6cb1476fd2f0f34c660321de78b7056c464355,12,20
u01-s005-v006,question,optionAnalysis[2].choice,5feceb66ffc86f38d952786c6d696c79c2dbc239dd4e91b46729d73a27fb57e9,1,1
u01-s005-v006,question,optionAnalysis[2].reason,94f7efc30e330412bf4857f75de84816408d94253bab7eed8e0c9d66d59f6385,11,27
u01-s005-v006,question,optionAnalysis[3].choice,4a44dc15364204a80fe80e9039455cc1608281820fe2b24f1e5233ade6af1dd5,2,2
u01-s005-v006,question,optionAnalysis[3].reason,fb09f2f51d3813e3c309db10529ff4a1e9112d2b4a564efcdcf4efec8a8d1fa5,10,20
u01-s005-v006,question,commonMistake,524a1b1ba39f6e3c301a9316638efe30125789a3fc885862c167f3f070e0fa74,15,33
u01-s005-v006,question,concept,e1f26f4eb0e6832ce7e25c0a5394f79722e8d1ddce5cd3b2cd6bcefe790955dc,16,42
u01-s005-v006,question,tags[0],fd41540cbdbecb9b5fa7116d27c68e378548ab62ab7c7ca4494730a81ea87667,3,9
u01-s005-v006,question,tags[1],bb6b2051ce330b6743cb589a59dcd50258987df73c3e013280ac25d95f6fda06,3,9
u01-s005-v006,question,tags[2],fe6d3468cf5c74d8ec2a95b40f2e05338c37a4202f8fad692d2b64a9cf9b468a,8,8
u01-s005-v006,question,estimatedTimeSec,39fa9ec190eee7b6f4dff1100d6343e10918d044c75eac8f9e9a2596173f80c9,2,2
u01-s005-v006,question,prerequisiteSkillIds[0],dfc588577bba59f53f123dae18fe764e687dbb7072a62c7f31b8309c93e6491e,25,25
u01-s005-v006,question,authoringIntent,f092f9b2927d39359f12e9b9b07ad7eea3a58f0f089a8a32926de5f5e2205090,9,27
u01-s005-v006,question,reviewStatus,ec809598e2f7fcc69fad54c9cd045bba62b4a0dc7c0ff90d4efdc3788c9ad8fb,22,22
u01-s005-v006,question,contentSha256,ec2fdf82f3c2f54174a1d105fa72689389dcc7e551a0e3cd810bc546d87aa50a,64,64
u01-s005-v006,question,contentAuthority,ed40f75ffe3d6ad4e71f6e7919d063410490de360edb425965eccd605ca9d79e,25,25
u01-s005-v007,question,questionId,4b1ada5c821c0fc30a44459b27984c551fd45a53202b23d02a59439cef5f6129,13,13
u01-s005-v007,question,unitId,2055254ee30aaae13b777732834c89d7f799015d3af13b62fe05aeef8c3e0eaa,3,3
u01-s005-v007,question,topicId,e7d9d88eb7596ecb66c83bcfd7a554baef7612744a495523f5f8fae90be63bc7,18,18
u01-s005-v007,question,skillId,6e10216c8a6fe57deb82baf512d134cc5c24e07eada0d6aa7ca16ffbabdd75b0,23,23
u01-s005-v007,question,difficulty,d21f85ea38166303ce58e06134b5cc4a5c900c409ab2a500ff7c9225109a09bb,8,8
u01-s005-v007,question,type,6bc0f9c4ecb0acbebf1b9f6c816bdd66f4885f67c917d9e141cf893014fba936,2,2
u01-s005-v007,question,visualMode,9c7d54b0bf7a9369d8594201c7b11955514343809d09fbec33966c1fd9794015,9,9
u01-s005-v007,question,sourceScope,a4b669ddb8ef1883391c07a7b633f12eeaeecee7ec37c09eea4931aff6644346,19,19
u01-s005-v007,question,text,77d6e5df0b40967fbfa639a717e050f07e31f0c71b450c204f6daaf508f0ee5a,28,54
u01-s005-v007,question,choices[0],19581e27de7ced00ff1ce50b2047e7a567c76b1cbaebabe5ef03f7c3017bb5b7,1,1
u01-s005-v007,question,choices[1],4e07408562bedb8b60ce05c1decfe3ad16b72230967de01f640b7e4729b49fce,1,1
u01-s005-v007,question,choices[2],615bdd17c2556f82f384392ea8557f8cc88b03501c759e23093ab0b2a9b5cd48,2,2
u01-s005-v007,question,choices[3],d5c534fde62beb89c745a59952c8efed8b7523cbd047e682782e4367de9ea3bf,2,2
u01-s005-v007,question,explanation,fc9d7abc86b01cf30bbe83ab578678d465c3398cb932fb277c8ee303ccde96ac,28,36
u01-s005-v007,question,steps[0],49624cc1ac05b3177408cda086c083d765d1d040e3414d486d046ca91b5fa3a3,6,12
u01-s005-v007,question,steps[1],025ebb62b775cea4a03ca4c6fe900e853205995b776cdda7d8fea96f9972b63c,10,16
u01-s005-v007,question,steps[2],ed3cef621d90ea9dc289ba1dedaf46f7652f68533be59d5595a19a78ed360ae3,5,11
u01-s005-v007,question,optionAnalysis[0].choice,19581e27de7ced00ff1ce50b2047e7a567c76b1cbaebabe5ef03f7c3017bb5b7,1,1
u01-s005-v007,question,optionAnalysis[0].reason,75c8c6d57a34c1c7a20c0ef894a35a0f805a985e46c74983e1fa7dfbbe8f3fc5,7,15
u01-s005-v007,question,optionAnalysis[1].choice,4e07408562bedb8b60ce05c1decfe3ad16b72230967de01f640b7e4729b49fce,1,1
u01-s005-v007,question,optionAnalysis[1].reason,0665e53e67de15bc37823522661fdffb60e12588f59b6be202a56138a5001060,4,10
u01-s005-v007,question,optionAnalysis[2].choice,615bdd17c2556f82f384392ea8557f8cc88b03501c759e23093ab0b2a9b5cd48,2,2
u01-s005-v007,question,optionAnalysis[2].reason,a6a790738366f33b90242055a5debc9ecda1e8810d0cb65549cdb9cf79bf12ac,17,21
u01-s005-v007,question,optionAnalysis[3].choice,d5c534fde62beb89c745a59952c8efed8b7523cbd047e682782e4367de9ea3bf,2,2
u01-s005-v007,question,optionAnalysis[3].reason,ad86e1d189b502d8ec8fca134760aed54a965e1e21e73cda080a02776f555e81,10,30
u01-s005-v007,question,commonMistake,d42cd6777922dc4175e12dcc20c09a8adf4351fcbcd73739bd3a74968ad90bea,19,37
u01-s005-v007,question,concept,6a60243f0d1343e6f64587591cb24ca846816ad8ce05b22eb10fab054b1f6359,19,57
u01-s005-v007,question,tags[0],fd41540cbdbecb9b5fa7116d27c68e378548ab62ab7c7ca4494730a81ea87667,3,9
u01-s005-v007,question,tags[1],bb6b2051ce330b6743cb589a59dcd50258987df73c3e013280ac25d95f6fda06,3,9
u01-s005-v007,question,tags[2],d21f85ea38166303ce58e06134b5cc4a5c900c409ab2a500ff7c9225109a09bb,8,8
u01-s005-v007,question,estimatedTimeSec,39fa9ec190eee7b6f4dff1100d6343e10918d044c75eac8f9e9a2596173f80c9,2,2
u01-s005-v007,question,prerequisiteSkillIds[0],dfc588577bba59f53f123dae18fe764e687dbb7072a62c7f31b8309c93e6491e,25,25
u01-s005-v007,question,authoringIntent,ff85dd338d65ecdf1fe04ffe2d43a0a25b99aefd4fa1c3a327d298a59c1e8096,11,33
u01-s005-v007,question,reviewStatus,ec809598e2f7fcc69fad54c9cd045bba62b4a0dc7c0ff90d4efdc3788c9ad8fb,22,22
u01-s005-v007,question,contentSha256,baadffcf7e3855fb021de081a52a0801ea9c8eb9c8ae460809893e4c14c4089c,64,64
u01-s005-v007,question,contentAuthority,ed40f75ffe3d6ad4e71f6e7919d063410490de360edb425965eccd605ca9d79e,25,25
u01-s005-v008,question,questionId,9c29d444e48b22d61e8a3f2a90dbfd45f6558817e6ffe9ea39f6d3a33ea1d793,13,13
u01-s005-v008,question,unitId,2055254ee30aaae13b777732834c89d7f799015d3af13b62fe05aeef8c3e0eaa,3,3
u01-s005-v008,question,topicId,e7d9d88eb7596ecb66c83bcfd7a554baef7612744a495523f5f8fae90be63bc7,18,18
u01-s005-v008,question,skillId,6e10216c8a6fe57deb82baf512d134cc5c24e07eada0d6aa7ca16ffbabdd75b0,23,23
u01-s005-v008,question,difficulty,d21f85ea38166303ce58e06134b5cc4a5c900c409ab2a500ff7c9225109a09bb,8,8
u01-s005-v008,question,type,6bc0f9c4ecb0acbebf1b9f6c816bdd66f4885f67c917d9e141cf893014fba936,2,2
u01-s005-v008,question,visualMode,9c7d54b0bf7a9369d8594201c7b11955514343809d09fbec33966c1fd9794015,9,9
u01-s005-v008,question,sourceScope,a4b669ddb8ef1883391c07a7b633f12eeaeecee7ec37c09eea4931aff6644346,19,19
u01-s005-v008,question,text,cf8bf5b55c8c62cec1461088ab5f821caaa35d1a54192bb4c5b28169ff92ebc5,29,75
u01-s005-v008,question,choices[0],6b51d431df5d7f141cbececcf79edf3dd861c3b4069f0b11661a3eefacbba918,2,2
u01-s005-v008,question,choices[1],e7f6c011776e8db7cd330b54174fd76f7d0216b612387a5ffcfb81e6f0919683,1,1
u01-s005-v008,question,choices[2],5feceb66ffc86f38d952786c6d696c79c2dbc239dd4e91b46729d73a27fb57e9,1,1
u01-s005-v008,question,choices[3],03b26944890929ff751653acb2f2af795cee38f937f379f52ed654a68ce91216,2,2
u01-s005-v008,question,explanation,b2767ed5be7d786337e39012895637bdf475c045dbeba2b46b6554dacd0dcbe8,19,33
u01-s005-v008,question,steps[0],46c34d036e6ac34a87948b8eb09d3f775e837cb75035e43ca0c4f86dde237cb0,13,33
u01-s005-v008,question,steps[1],b9e9b95774e3e7aaf1d07d43d2a0d9be0b41355708b156256b2ecf59d191eccb,10,28
u01-s005-v008,question,steps[2],84a682f18ab28eaeae041c1cd050d67f03212533d139b130f85471344bfb5356,5,11
u01-s005-v008,question,optionAnalysis[0].choice,6b51d431df5d7f141cbececcf79edf3dd861c3b4069f0b11661a3eefacbba918,2,2
u01-s005-v008,question,optionAnalysis[0].reason,d1c35207937a69ef9806e124dfedc73b1f0c8f7b5960a9c9ce9a8e6c97eeff78,7,21
u01-s005-v008,question,optionAnalysis[1].choice,e7f6c011776e8db7cd330b54174fd76f7d0216b612387a5ffcfb81e6f0919683,1,1
u01-s005-v008,question,optionAnalysis[1].reason,e0bb7b267ff9751a83b5db9521f6284ea2ae3b22dab7dca5f7efe505f88183e9,7,21
u01-s005-v008,question,optionAnalysis[2].choice,5feceb66ffc86f38d952786c6d696c79c2dbc239dd4e91b46729d73a27fb57e9,1,1
u01-s005-v008,question,optionAnalysis[2].reason,a2f147259c1b7b2926f87f2d302830bdf115d77869762e3a7af9d92f74ae0048,9,25
u01-s005-v008,question,optionAnalysis[3].choice,03b26944890929ff751653acb2f2af795cee38f937f379f52ed654a68ce91216,2,2
u01-s005-v008,question,optionAnalysis[3].reason,77ee9328d85fe2784ee2919f5d0179f6590dba83fc507c5668076a9fac5bd01a,13,33
u01-s005-v008,question,commonMistake,88be0fabd0fb77da3edf8313bbdcf1ac8f80631da6b1d7324b8b634b37386437,30,72
u01-s005-v008,question,concept,36381c5b3e09e9ca8ec0e1b37e4cc22d35c9f051359209b4eb3c23e66bd099b0,12,36
u01-s005-v008,question,tags[0],fd41540cbdbecb9b5fa7116d27c68e378548ab62ab7c7ca4494730a81ea87667,3,9
u01-s005-v008,question,tags[1],bb6b2051ce330b6743cb589a59dcd50258987df73c3e013280ac25d95f6fda06,3,9
u01-s005-v008,question,tags[2],d21f85ea38166303ce58e06134b5cc4a5c900c409ab2a500ff7c9225109a09bb,8,8
u01-s005-v008,question,estimatedTimeSec,39fa9ec190eee7b6f4dff1100d6343e10918d044c75eac8f9e9a2596173f80c9,2,2
