questionId,unitId,skillId,questionType,field,original,rendererOutput,nestedOpen,extraPipes,unbalanced,proseSwallowed,directQuestionDisplay,recommendedVerdict
u22-s012-v008,u22,probability-tree-basic,mc,optionAnalysis[1].reason,正確。獨立重算：1/4+1/6=3/12+2/12=5/12。,正確。[[frac:獨立重算：1|4]]+[[frac:1|6]]=[[frac:3|12]]+[[frac:2|12]]=[[frac:5|12]]。,False,False,False,True,False,RENDERER_REPAIR
u22-s012-v009,u22,probability-tree-basic,mc,prompt,樹狀圖中一條路徑標示機率2/5、3/4、1/2。該路徑機率為何？,[[frac:樹狀圖中一條路徑標示機率2|5]]、[[frac:3|4]]、[[frac:1|2]]。該路徑機率為何？,False,False,False,True,True,RENDERER_REPAIR
u22-s012-v009,u22,probability-tree-basic,mc,text,樹狀圖中一條路徑標示機率2/5、3/4、1/2。該路徑機率為何？,[[frac:樹狀圖中一條路徑標示機率2|5]]、[[frac:3|4]]、[[frac:1|2]]。該路徑機率為何？,False,False,False,True,True,RENDERER_REPAIR
u22-s012-v009,u22,probability-tree-basic,mc,independentSolution,沿路相乘：(2/5)(3/4)(1/2)=6/40=3/20。,[[frac:沿路相乘：(2|5)(3]]/[[frac:4)(1|2)]]=[[frac:6|40]]=[[frac:3|20]]。,False,False,False,True,False,RENDERER_REPAIR
u22-s012-v009,u22,probability-tree-basic,mc,explanation,沿路相乘：(2/5)(3/4)(1/2)=6/40=3/20。,[[frac:沿路相乘：(2|5)(3]]/[[frac:4)(1|2)]]=[[frac:6|40]]=[[frac:3|20]]。,False,False,False,True,False,RENDERER_REPAIR
u22-s012-v009,u22,probability-tree-basic,mc,optionAnalysis[1].reason,漏乘1/2。,[[frac:漏乘1|2]]。,False,False,False,True,False,RENDERER_REPAIR
u22-s012-v009,u22,probability-tree-basic,mc,optionAnalysis[2].reason,正確。獨立重算：沿路相乘：(2/5)(3/4)(1/2)=6/40=3/20。,正確。[[frac:獨立重算：沿路相乘：(2|5)(3]]/[[frac:4)(1|2)]]=[[frac:6|40]]=[[frac:3|20]]。,False,False,False,True,False,RENDERER_REPAIR
u22-s012-v012,u22,probability-tree-basic,mc,prompt,抽球樹狀圖如圖：第一次紅機率2/3、藍1/3；若第一次紅，第二次成功1/4；若第一次藍，第二次成功1/2。成功機率為何？,[[frac:抽球樹狀圖如圖：第一次紅機率2|3]]、[[frac:藍1|3]]；若第一次紅，[[frac:第二次成功1|4]]；若第一次藍，[[frac:第二次成功1|2]]。成功機率為何？,False,False,False,True,True,RENDERER_REPAIR
u22-s012-v012,u22,probability-tree-basic,mc,text,抽球樹狀圖如圖：第一次紅機率2/3、藍1/3；若第一次紅，第二次成功1/4；若第一次藍，第二次成功1/2。成功機率為何？,[[frac:抽球樹狀圖如圖：第一次紅機率2|3]]、[[frac:藍1|3]]；若第一次紅，[[frac:第二次成功1|4]]；若第一次藍，[[frac:第二次成功1|2]]。成功機率為何？,False,False,False,True,True,RENDERER_REPAIR
u22-s012-v012,u22,probability-tree-basic,mc,independentSolution,成功有兩條互斥路徑：(2/3)(1/4)+(1/3)(1/2)=1/6+1/6=1/3。,[[frac:成功有兩條互斥路徑：(2|3)(1]]/4)+[[frac:(1|3)(1]]/2)=[[frac:1|6]]+[[frac:1|6]]=[[frac:1|3]]。,False,False,False,True,False,RENDERER_REPAIR
u22-s012-v012,u22,probability-tree-basic,mc,explanation,成功有兩條互斥路徑：(2/3)(1/4)+(1/3)(1/2)=1/6+1/6=1/3。,[[frac:成功有兩條互斥路徑：(2|3)(1]]/4)+[[frac:(1|3)(1]]/2)=[[frac:1|6]]+[[frac:1|6]]=[[frac:1|3]]。,False,False,False,True,False,RENDERER_REPAIR
u22-s012-v012,u22,probability-tree-basic,mc,steps[0],算紅且成功1/6。,[[frac:算紅且成功1|6]]。,False,False,False,True,False,RENDERER_REPAIR
u22-s012-v012,u22,probability-tree-basic,mc,steps[1],算藍且成功1/6。,[[frac:算藍且成功1|6]]。,False,False,False,True,False,RENDERER_REPAIR
u22-s012-v012,u22,probability-tree-basic,mc,steps[2],相加1/3。,[[frac:相加1|3]]。,False,False,False,True,False,RENDERER_REPAIR
u22-s012-v012,u22,probability-tree-basic,mc,optionAnalysis[0].reason,正確。獨立重算：成功有兩條互斥路徑：(2/3)(1/4)+(1/3)(1/2)=1/6+1/6=1/3。,正確。[[frac:獨立重算：成功有兩條互斥路徑：(2|3)(1]]/4)+[[frac:(1|3)(1]]/2)=[[frac:1|6]]+[[frac:1|6]]=[[frac:1|3]]。,False,False,False,True,False,RENDERER_REPAIR
u22-s013-cr001,u22,probability-sample-space,cr,alternativeMethods[0],可用乘法原理2×4=8，再以(1/2)(2/4)=1/4驗算。,可用乘法原理2×4=8，[[frac:再以(1|2)(2]]/4)=[[frac:1|4驗算]]。,False,False,False,True,False,RENDERER_REPAIR
u22-s013-cr001,u22,probability-sample-space,cr,rubric[0].criteria,8個結果完整、事件2個與1/4全部正確。,8個結果完整、[[frac:事件2個與1|4全部正確]]。,False,False,False,True,False,RENDERER_REPAIR
u22-s013-cr001,u22,probability-sample-space,cr,followThroughPolicy,樣本空間次序不同不扣分；只寫1/4無列舉最高1分。,樣本空間次序不同不扣分；[[frac:只寫1|4無列舉最高1分]]。,False,False,False,True,False,RENDERER_REPAIR
u22-s013-cr001,u22,probability-sample-space,cr,independentReview.alternativeMethodCheck,可用乘法原理2×4=8，再以(1/2)(2/4)=1/4驗算。,可用乘法原理2×4=8，[[frac:再以(1|2)(2]]/4)=[[frac:1|4驗算]]。,False,False,False,True,False,RENDERER_REPAIR
u22-s013-cr002,u22,probability-sample-space,cr,rubric[0].criteria,六個有序結果、四個有利結果與2/3完整。,六個有序結果、[[frac:四個有利結果與2|3完整]]。,False,False,False,True,False,RENDERER_REPAIR
u22-s013-cr002,u22,probability-sample-space,cr,rubric[1].criteria,樣本空間只有一處漏列但以正確原理得到2/3。,[[frac:樣本空間只有一處漏列但以正確原理得到2|3]]。,False,False,False,True,False,RENDERER_REPAIR
u22-s014-cr001,u22,probability-equally-likely,cr,requiredWork[2],計算120/360。,[[frac:計算120|360]]。,False,False,False,True,False,RENDERER_REPAIR
u22-s014-cr001,u22,probability-equally-likely,cr,alternativeMethods[0],可化成角度比1:2:3，因此機率1/6、1/3、1/2。,可化成角度比1:2:3，[[frac:因此機率1|6]]、[[frac:1|3]]、[[frac:1|2]]。,False,False,False,True,False,RENDERER_REPAIR
u22-s014-cr001,u22,probability-equally-likely,cr,rubric[0].criteria,不等可能判斷、理由與1/3均正確。,不等可能判斷、[[frac:理由與1|3均正確]]。,False,False,False,True,False,RENDERER_REPAIR
u22-s014-cr001,u22,probability-equally-likely,cr,rubric[1].criteria,答案1/3正確但未明確否定等可能。,[[frac:答案1|3正確但未明確否定等可能]]。,False,False,False,True,False,RENDERER_REPAIR
u22-s014-cr001,u22,probability-equally-likely,cr,rubric[2].criteria,能以120/360建立機率。,[[frac:能以120|360建立機率]]。,False,False,False,True,False,RENDERER_REPAIR
u22-s014-cr001,u22,probability-equally-likely,cr,rubric[3].criteria,因三個標籤而一律判各1/3。,[[frac:因三個標籤而一律判各1|3]]。,False,False,False,True,False,RENDERER_REPAIR
u22-s014-cr001,u22,probability-equally-likely,cr,independentReview.alternativeMethodCheck,可化成角度比1:2:3，因此機率1/6、1/3、1/2。,可化成角度比1:2:3，[[frac:因此機率1|6]]、[[frac:1|3]]、[[frac:1|2]]。,False,False,False,True,False,RENDERER_REPAIR
u22-s014-cr002,u22,probability-equally-likely,cr,prompt,袋中有1顆紅球與3顆藍球。有人說「紅、藍兩種顏色，所以抽到紅球機率是1/2」。請指出錯誤，並提出一種讓兩色等可能的修改方法。,袋中有1顆紅球與3顆藍球。有人說「紅、藍兩種顏色，[[frac:所以抽到紅球機率是1|2」]]。請指出錯誤，並提出一種讓兩色等可能的修改方法。,False,False,False,True,True,RENDERER_REPAIR
u22-s014-cr002,u22,probability-equally-likely,cr,standardSolution[0],每一顆球等可能，紅球只占1顆，原機率是1/4，不是1/2。,每一顆球等可能，紅球只占1顆，[[frac:原機率是1|4]]，[[frac:不是1|2]]。,False,False,False,True,False,RENDERER_REPAIR
u22-s014-cr002,u22,probability-equally-likely,cr,reasoningSteps[0],每一顆球等可能，紅球只占1顆，原機率是1/4，不是1/2。,每一顆球等可能，紅球只占1顆，[[frac:原機率是1|4]]，[[frac:不是1|2]]。,False,False,False,True,False,RENDERER_REPAIR
u22-s014-cr002,u22,probability-equally-likely,cr,rubric[0].criteria,錯誤理由、1/4與一種有效修改全部正確。,錯誤理由、[[frac:1|4與一種有效修改全部正確]]。,False,False,False,True,False,RENDERER_REPAIR
u22-s014-cr002,u22,probability-equally-likely,cr,rubric[3].criteria,接受1/2或提出不影響比例的修改。,[[frac:接受1|2或提出不影響比例的修改]]。,False,False,False,True,False,RENDERER_REPAIR
u22-s014-cr002,u22,probability-equally-likely,cr,independentReview.recomputedResult,每一顆球等可能，紅球只占1顆，原機率是1/4，不是1/2。；可增加2顆紅球，使紅、藍各3顆；或移除2顆藍球，使各1顆。,每一顆球等可能，紅球只占1顆，[[frac:原機率是1|4]]，[[frac:不是1|2]]。；可增加2顆紅球，使紅、藍各3顆；或移除2顆藍球，使各1顆。,False,False,False,True,False,RENDERER_REPAIR
u22-s014-v001,u22,probability-equally-likely,mc,choices[1],是，每個機率皆為1/6,是，[[frac:每個機率皆為1|6]],False,False,False,True,True,RENDERER_REPAIR
u22-s014-v001,u22,probability-equally-likely,mc,choices[2],是，每個機率皆為1/3,是，[[frac:每個機率皆為1|3]],False,False,False,True,True,RENDERER_REPAIR
u22-s014-v001,u22,probability-equally-likely,mc,independentSolution,公平骰定義即各面出現機會相同，六面總機率1，所以每面1/6。,公平骰定義即各面出現機會相同，六面總機率1，[[frac:所以每面1|6]]。,False,False,False,True,False,RENDERER_REPAIR
u22-s014-v001,u22,probability-equally-likely,mc,explanation,公平骰定義即各面出現機會相同，六面總機率1，所以每面1/6。,公平骰定義即各面出現機會相同，六面總機率1，[[frac:所以每面1|6]]。,False,False,False,True,False,RENDERER_REPAIR
u22-s014-v001,u22,probability-equally-likely,mc,optionAnalysis[1].choice,是，每個機率皆為1/6,是，[[frac:每個機率皆為1|6]],False,False,False,True,False,RENDERER_REPAIR
u22-s014-v001,u22,probability-equally-likely,mc,optionAnalysis[1].reason,正確。獨立重算：公平骰定義即各面出現機會相同，六面總機率1，所以每面1/6。,正確。獨立重算：公平骰定義即各面出現機會相同，六面總機率1，[[frac:所以每面1|6]]。,False,False,False,True,False,RENDERER_REPAIR
u22-s014-v001,u22,probability-equally-likely,mc,optionAnalysis[2].choice,是，每個機率皆為1/3,是，[[frac:每個機率皆為1|3]],False,False,False,True,False,RENDERER_REPAIR
u22-s014-v002,u22,probability-equally-likely,mc,prompt,轉盤有兩個區域：紅色占圓面積3/4，藍色占1/4，指針均勻落在面積上。紅、藍是否等可能？,[[frac:轉盤有兩個區域：紅色占圓面積3|4]]，[[frac:藍色占1|4]]，指針均勻落在面積上。紅、藍是否等可能？,False,False,False,True,True,RENDERER_REPAIR
u22-s014-v002,u22,probability-equally-likely,mc,text,轉盤有兩個區域：紅色占圓面積3/4，藍色占1/4，指針均勻落在面積上。紅、藍是否等可能？,[[frac:轉盤有兩個區域：紅色占圓面積3|4]]，[[frac:藍色占1|4]]，指針均勻落在面積上。紅、藍是否等可能？,False,False,False,True,True,RENDERER_REPAIR
u22-s014-v002,u22,probability-equally-likely,mc,choices[1],是，各為1/4,是，[[frac:各為1|4]],False,False,False,True,True,RENDERER_REPAIR
u22-s014-v002,u22,probability-equally-likely,mc,independentSolution,均勻轉盤的機率與扇形面積成比例，紅占3/4，故較可能。,均勻轉盤的機率與扇形面積成比例，[[frac:紅占3|4]]，故較可能。,False,False,False,True,False,RENDERER_REPAIR
u22-s014-v002,u22,probability-equally-likely,mc,explanation,均勻轉盤的機率與扇形面積成比例，紅占3/4，故較可能。,均勻轉盤的機率與扇形面積成比例，[[frac:紅占3|4]]，故較可能。,False,False,False,True,False,RENDERER_REPAIR
u22-s014-v002,u22,probability-equally-likely,mc,optionAnalysis[1].choice,是，各為1/4,是，[[frac:各為1|4]],False,False,False,True,False,RENDERER_REPAIR
u22-s014-v002,u22,probability-equally-likely,mc,optionAnalysis[2].reason,正確。獨立重算：均勻轉盤的機率與扇形面積成比例，紅占3/4，故較可能。,正確。獨立重算：均勻轉盤的機率與扇形面積成比例，[[frac:紅占3|4]]，故較可能。,False,False,False,True,False,RENDERER_REPAIR
u22-s014-v003,u22,probability-equally-likely,mc,choices[0],否，藍色機率4/5,否，[[frac:藍色機率4|5]],False,False,False,True,True,RENDERER_REPAIR
u22-s014-v003,u22,probability-equally-likely,mc,choices[2],否，紅色機率4/5,否，[[frac:紅色機率4|5]],False,False,False,True,True,RENDERER_REPAIR
u22-s014-v003,u22,probability-equally-likely,mc,choices[3],是，各為1/5,是，[[frac:各為1|5]],False,False,False,True,True,RENDERER_REPAIR
u22-s014-v003,u22,probability-equally-likely,mc,independentSolution,每顆球等可能，藍球4顆對應4個基本結果，所以藍機率4/5。,每顆球等可能，藍球4顆對應4個基本結果，[[frac:所以藍機率4|5]]。,False,False,False,True,False,RENDERER_REPAIR
u22-s014-v003,u22,probability-equally-likely,mc,explanation,每顆球等可能，藍球4顆對應4個基本結果，所以藍機率4/5。,每顆球等可能，藍球4顆對應4個基本結果，[[frac:所以藍機率4|5]]。,False,False,False,True,False,RENDERER_REPAIR
u22-s014-v003,u22,probability-equally-likely,mc,optionAnalysis[0].choice,否，藍色機率4/5,否，[[frac:藍色機率4|5]],False,False,False,True,False,RENDERER_REPAIR
u22-s014-v003,u22,probability-equally-likely,mc,optionAnalysis[0].reason,正確。獨立重算：每顆球等可能，藍球4顆對應4個基本結果，所以藍機率4/5。,正確。獨立重算：每顆球等可能，藍球4顆對應4個基本結果，[[frac:所以藍機率4|5]]。,False,False,False,True,False,RENDERER_REPAIR
u22-s014-v003,u22,probability-equally-likely,mc,optionAnalysis[2].choice,否，紅色機率4/5,否，[[frac:紅色機率4|5]],False,False,False,True,False,RENDERER_REPAIR
u22-s014-v003,u22,probability-equally-likely,mc,optionAnalysis[3].choice,是，各為1/5,是，[[frac:各為1|5]],False,False,False,True,False,RENDERER_REPAIR
u22-s014-v004,u22,probability-equally-likely,mc,choices[2],是，各為1/11,是，[[frac:各為1|11]],False,False,False,True,True,RENDERER_REPAIR
u22-s014-v004,u22,probability-equally-likely,mc,independentSolution,和2只有1個有序配對，和7有6個，所以機率分別1/36與6/36。,和2只有1個有序配對，和7有6個，[[frac:所以機率分別1|36與6]]/36。,False,False,False,True,False,RENDERER_REPAIR
u22-s014-v004,u22,probability-equally-likely,mc,explanation,和2只有1個有序配對，和7有6個，所以機率分別1/36與6/36。,和2只有1個有序配對，和7有6個，[[frac:所以機率分別1|36與6]]/36。,False,False,False,True,False,RENDERER_REPAIR
u22-s014-v004,u22,probability-equally-likely,mc,optionAnalysis[2].choice,是，各為1/11,是，[[frac:各為1|11]],False,False,False,True,False,RENDERER_REPAIR
u22-s014-v004,u22,probability-equally-likely,mc,optionAnalysis[3].reason,正確。獨立重算：和2只有1個有序配對，和7有6個，所以機率分別1/36與6/36。,正確。獨立重算：和2只有1個有序配對，和7有6個，[[frac:所以機率分別1|36與6]]/36。,False,False,False,True,False,RENDERER_REPAIR
u22-s014-v005,u22,probability-equally-likely,mc,choices[0],否，1的機率是1/2,否，[[frac:1的機率是1|2]],False,False,False,True,True,RENDERER_REPAIR
u22-s014-v005,u22,probability-equally-likely,mc,choices[1],是，三個數字各1/3,是，[[frac:三個數字各1|3]],False,False,False,True,True,RENDERER_REPAIR
u22-s014-v005,u22,probability-equally-likely,mc,choices[2],否，3的機率是1/2,否，[[frac:3的機率是1|2]],False,False,False,True,True,RENDERER_REPAIR
u22-s014-v005,u22,probability-equally-likely,mc,choices[3],是，四張卡各1/4所以三標籤也等可能,是，[[frac:四張卡各1|4所以三標籤也等可能]],False,False,False,True,True,RENDERER_REPAIR
u22-s014-v005,u22,probability-equally-likely,mc,optionAnalysis[0].choice,否，1的機率是1/2,否，[[frac:1的機率是1|2]],False,False,False,True,False,RENDERER_REPAIR
u22-s014-v005,u22,probability-equally-likely,mc,optionAnalysis[1].choice,是，三個數字各1/3,是，[[frac:三個數字各1|3]],False,False,False,True,False,RENDERER_REPAIR
u22-s014-v005,u22,probability-equally-likely,mc,optionAnalysis[2].choice,否，3的機率是1/2,否，[[frac:3的機率是1|2]],False,False,False,True,False,RENDERER_REPAIR
u22-s014-v005,u22,probability-equally-likely,mc,optionAnalysis[3].choice,是，四張卡各1/4所以三標籤也等可能,是，[[frac:四張卡各1|4所以三標籤也等可能]],False,False,False,True,False,RENDERER_REPAIR
u22-s014-v006,u22,probability-equally-likely,mc,independentSolution,等分三區且公平時三區面積相同，各為1/3。,等分三區且公平時三區面積相同，[[frac:各為1|3]]。,False,False,False,True,False,RENDERER_REPAIR
u22-s014-v006,u22,probability-equally-likely,mc,explanation,等分三區且公平時三區面積相同，各為1/3。,等分三區且公平時三區面積相同，[[frac:各為1|3]]。,False,False,False,True,False,RENDERER_REPAIR
u22-s014-v006,u22,probability-equally-likely,mc,optionAnalysis[1].reason,正確。獨立重算：等分三區且公平時三區面積相同，各為1/3。,正確。獨立重算：等分三區且公平時三區面積相同，[[frac:各為1|3]]。,False,False,False,True,False,RENDERER_REPAIR
u22-s014-v006,u22,probability-equally-likely,mc,optionAnalysis[3].reason,A機率1/2，B、C各1/4。,[[frac:A機率1|2]]，B、[[frac:C各1|4]]。,False,False,False,True,False,RENDERER_REPAIR
u22-s014-v007,u22,probability-equally-likely,mc,choices[1],否，失敗機率2/3,否，[[frac:失敗機率2|3]],False,False,False,True,True,RENDERER_REPAIR
u22-s014-v007,u22,probability-equally-likely,mc,choices[2],否，成功機率2/3,否，[[frac:成功機率2|3]],False,False,False,True,True,RENDERER_REPAIR
u22-s014-v007,u22,probability-equally-likely,mc,choices[3],是，各為1/6,是，[[frac:各為1|6]],False,False,False,True,True,RENDERER_REPAIR
u22-s014-v007,u22,probability-equally-likely,mc,independentSolution,成功對應4面，失敗2面，所以成功4/6=2/3。,成功對應4面，失敗2面，[[frac:所以成功4|6]]=[[frac:2|3]]。,False,False,False,True,False,RENDERER_REPAIR
u22-s014-v007,u22,probability-equally-likely,mc,explanation,成功對應4面，失敗2面，所以成功4/6=2/3。,成功對應4面，失敗2面，[[frac:所以成功4|6]]=[[frac:2|3]]。,False,False,False,True,False,RENDERER_REPAIR
u22-s014-v007,u22,probability-equally-likely,mc,optionAnalysis[1].choice,否，失敗機率2/3,否，[[frac:失敗機率2|3]],False,False,False,True,False,RENDERER_REPAIR
u22-s014-v007,u22,probability-equally-likely,mc,optionAnalysis[2].choice,否，成功機率2/3,否，[[frac:成功機率2|3]],False,False,False,True,False,RENDERER_REPAIR
u22-s014-v007,u22,probability-equally-likely,mc,optionAnalysis[2].reason,正確。獨立重算：成功對應4面，失敗2面，所以成功4/6=2/3。,正確。獨立重算：成功對應4面，失敗2面，[[frac:所以成功4|6]]=[[frac:2|3]]。,False,False,False,True,False,RENDERER_REPAIR
u22-s014-v007,u22,probability-equally-likely,mc,optionAnalysis[3].choice,是，各為1/6,是，[[frac:各為1|6]],False,False,False,True,False,RENDERER_REPAIR
u22-s014-v008,u22,probability-equally-likely,mc,choices[1],否，B機率3/4,否，[[frac:B機率3|4]],False,False,False,True,True,RENDERER_REPAIR
u22-s014-v008,u22,probability-equally-likely,mc,choices[3],否，A機率3/4,否，[[frac:A機率3|4]],False,False,False,True,True,RENDERER_REPAIR
u22-s014-v008,u22,probability-equally-likely,mc,optionAnalysis[1].choice,否，B機率3/4,否，[[frac:B機率3|4]],False,False,False,True,False,RENDERER_REPAIR
u22-s014-v008,u22,probability-equally-likely,mc,optionAnalysis[3].choice,否，A機率3/4,否，[[frac:A機率3|4]],False,False,False,True,False,RENDERER_REPAIR
u22-s014-v009,u22,probability-equally-likely,mc,independentSolution,均勻轉盤機率與角度成比例；同角度的A、B各1/6，C、D各1/3。,均勻轉盤機率與角度成比例；同角度的A、[[frac:B各1|6]]，C、[[frac:D各1|3]]。,False,False,False,True,False,RENDERER_REPAIR
u22-s014-v009,u22,probability-equally-likely,mc,explanation,均勻轉盤機率與角度成比例；同角度的A、B各1/6，C、D各1/3。,均勻轉盤機率與角度成比例；同角度的A、[[frac:B各1|6]]，C、[[frac:D各1|3]]。,False,False,False,True,False,RENDERER_REPAIR
u22-s014-v009,u22,probability-equally-likely,mc,optionAnalysis[1].reason,正確。獨立重算：均勻轉盤機率與角度成比例；同角度的A、B各1/6，C、D各1/3。,正確。獨立重算：均勻轉盤機率與角度成比例；同角度的A、[[frac:B各1|6]]，C、[[frac:D各1|3]]。,False,False,False,True,False,RENDERER_REPAIR
u22-s014-v010,u22,probability-equally-likely,mc,prompt,抽獎主辦方說「有頭獎、二獎、未中三種結果，所以每種機率1/3」。已知100張票中頭獎1張、二獎9張。評語何者正確？,抽獎主辦方說「有頭獎、二獎、未中三種結果，[[frac:所以每種機率1|3」]]。已知100張票中頭獎1張、二獎9張。評語何者正確？,False,False,False,True,True,RENDERER_REPAIR
u22-s014-v010,u22,probability-equally-likely,mc,text,抽獎主辦方說「有頭獎、二獎、未中三種結果，所以每種機率1/3」。已知100張票中頭獎1張、二獎9張。評語何者正確？,抽獎主辦方說「有頭獎、二獎、未中三種結果，[[frac:所以每種機率1|3」]]。已知100張票中頭獎1張、二獎9張。評語何者正確？,False,False,False,True,True,RENDERER_REPAIR
u22-s014-v012,u22,probability-equally-likely,mc,independentSolution,甲每班固定2人，個人入選率為2/班級人數；班級大小不同時不等。乙直接對每人等機會。,甲每班固定2人，[[frac:個人入選率為2|班級人數]]；班級大小不同時不等。乙直接對每人等機會。,False,False,False,True,False,RENDERER_REPAIR
u22-s014-v012,u22,probability-equally-likely,mc,explanation,甲每班固定2人，個人入選率為2/班級人數；班級大小不同時不等。乙直接對每人等機會。,甲每班固定2人，[[frac:個人入選率為2|班級人數]]；班級大小不同時不等。乙直接對每人等機會。,False,False,False,True,False,RENDERER_REPAIR
u22-s014-v012,u22,probability-equally-likely,mc,optionAnalysis[0].reason,正確。獨立重算：甲每班固定2人，個人入選率為2/班級人數；班級大小不同時不等。乙直接對每人等機會。,正確。獨立重算：甲每班固定2人，[[frac:個人入選率為2|班級人數]]；班級大小不同時不等。乙直接對每人等機會。,False,False,False,True,False,RENDERER_REPAIR
u22-s015-cr001,u22,probability-two-stage,cr,alternativeMethods[0],可將5顆球先加上可區分標記，完整列出10組不計順序的兩球配對；其中3×2=6組為異色，所以機率6/10=3/5。,可將5顆球先加上可區分標記，完整列出10組不計順序的兩球配對；其中3×2=6組為異色，[[frac:所以機率6|10]]=[[frac:3|5]]。,False,False,False,True,False,RENDERER_REPAIR
u22-s015-cr001,u22,probability-two-stage,cr,rubric[0].criteria,兩條路徑、更新比例與3/5全部完整。,兩條路徑、[[frac:更新比例與3|5全部完整]]。,False,False,False,True,False,RENDERER_REPAIR
u22-s015-cr001,u22,probability-two-stage,cr,rubric[2].criteria,能列兩條異色路徑並得到至少一條3/10。,[[frac:能列兩條異色路徑並得到至少一條3|10]]。,False,False,False,True,False,RENDERER_REPAIR
u22-s015-cr001,u22,probability-two-stage,cr,commonErrors[2],用(3/5)(2/5)。,[[frac:用(3|5)(2]]/5)。,False,False,False,True,False,RENDERER_REPAIR
u22-s015-cr001,u22,probability-two-stage,cr,independentReview.alternativeMethodCheck,可將5顆球先加上可區分標記，完整列出10組不計順序的兩球配對；其中3×2=6組為異色，所以機率6/10=3/5。,可將5顆球先加上可區分標記，完整列出10組不計順序的兩球配對；其中3×2=6組為異色，[[frac:所以機率6|10]]=[[frac:3|5]]。,False,False,False,True,False,RENDERER_REPAIR
u22-s015-cr002,u22,probability-two-stage,cr,alternativeMethods[0],可做共同分母12：3/12+2/12=5/12。,[[frac:可做共同分母12：3|12]]+[[frac:2|12]]=[[frac:5|12]]。,False,False,False,True,False,RENDERER_REPAIR
u22-s015-cr002,u22,probability-two-stage,cr,rubric[0].criteria,兩條路徑與5/12全部正確。,[[frac:兩條路徑與5|12全部正確]]。,False,False,False,True,False,RENDERER_REPAIR
u22-s015-cr002,u22,probability-two-stage,cr,rubric[2].criteria,能列出1/4與1/6中的一項並知道要相加。,[[frac:能列出1|4與1]]/6中的一項並知道要相加。,False,False,False,True,False,RENDERER_REPAIR
u22-s015-cr002,u22,probability-two-stage,cr,rubric[3].criteria,把3/6與1/3直接相加或忽略第一層1/2。,[[frac:把3|6與1]]/[[frac:3直接相加或忽略第一層1|2]]。,False,False,False,True,False,RENDERER_REPAIR
u22-s015-cr002,u22,probability-two-stage,cr,commonErrors[2],將卡片偶數誤算2/3。,[[frac:將卡片偶數誤算2|3]]。,False,False,False,True,False,RENDERER_REPAIR
u22-s015-cr002,u22,probability-two-stage,cr,independentReview.alternativeMethodCheck,可做共同分母12：3/12+2/12=5/12。,[[frac:可做共同分母12：3|12]]+[[frac:2|12]]=[[frac:5|12]]。,False,False,False,True,False,RENDERER_REPAIR
u22-s015-v001,u22,probability-two-stage,mc,steps[0],第一階段1/2。,[[frac:第一階段1|2]]。,False,False,False,True,False,RENDERER_REPAIR
u22-s015-v001,u22,probability-two-stage,mc,steps[1],第二階段1/6。,[[frac:第二階段1|6]]。,False,False,False,True,False,RENDERER_REPAIR
u22-s015-v002,u22,probability-two-stage,mc,independentSolution,放回後每次紅球機率都是2/5，所以(2/5)²=4/25。,[[frac:放回後每次紅球機率都是2|5]]，[[frac:所以(2|5)²]]=[[frac:4|25]]。,False,False,False,True,False,RENDERER_REPAIR
u22-s015-v002,u22,probability-two-stage,mc,explanation,放回後每次紅球機率都是2/5，所以(2/5)²=4/25。,[[frac:放回後每次紅球機率都是2|5]]，[[frac:所以(2|5)²]]=[[frac:4|25]]。,False,False,False,True,False,RENDERER_REPAIR
u22-s015-v002,u22,probability-two-stage,mc,steps[1],兩次各2/5。,[[frac:兩次各2|5]]。,False,False,False,True,False,RENDERER_REPAIR
u22-s015-v002,u22,probability-two-stage,mc,optionAnalysis[2].reason,誤用不放回第二次1/4。,[[frac:誤用不放回第二次1|4]]。,False,False,False,True,False,RENDERER_REPAIR
u22-s015-v002,u22,probability-two-stage,mc,optionAnalysis[3].reason,正確。獨立重算：放回後每次紅球機率都是2/5，所以(2/5)²=4/25。,正確。[[frac:獨立重算：放回後每次紅球機率都是2|5]]，[[frac:所以(2|5)²]]=[[frac:4|25]]。,False,False,False,True,False,RENDERER_REPAIR
u22-s015-v003,u22,probability-two-stage,mc,independentSolution,第一次紅2/5；抽走紅球後第二次紅1/4，所以2/5×1/4=1/10。,[[frac:第一次紅2|5]]；[[frac:抽走紅球後第二次紅1|4]]，[[frac:所以2|5]]×[[frac:1|4]]=[[frac:1|10]]。,False,False,False,True,False,RENDERER_REPAIR
u22-s015-v003,u22,probability-two-stage,mc,explanation,第一次紅2/5；抽走紅球後第二次紅1/4，所以2/5×1/4=1/10。,[[frac:第一次紅2|5]]；[[frac:抽走紅球後第二次紅1|4]]，[[frac:所以2|5]]×[[frac:1|4]]=[[frac:1|10]]。,False,False,False,True,False,RENDERER_REPAIR
u22-s015-v003,u22,probability-two-stage,mc,steps[0],第一紅2/5。,[[frac:第一紅2|5]]。,False,False,False,True,False,RENDERER_REPAIR
u22-s015-v003,u22,probability-two-stage,mc,optionAnalysis[1].reason,正確。獨立重算：第一次紅2/5；抽走紅球後第二次紅1/4，所以2/5×1/4=1/10。,正確。[[frac:獨立重算：第一次紅2|5]]；[[frac:抽走紅球後第二次紅1|4]]，[[frac:所以2|5]]×[[frac:1|4]]=[[frac:1|10]]。,False,False,False,True,False,RENDERER_REPAIR
